sentence_id,debate_audio_id,duration_sec,n_words,f0_mean,f0_std,f0_min,f0_max,f0_range,f0_slope_hz_per_s,voiced_frac,intensity_mean_db,intensity_std_db,intensity_range_db,jitter_local,shimmer_local,hnr_mean_db,spectral_centroid_mean,spectral_rolloff_mean,zero_crossing_rate_mean,rms_mean,rms_std,total_pause_sec,n_pauses,mean_pause_sec,speech_duration_sec,speech_rate_wps,articulation_rate_wps,feature_status
1003_t0023_s014,1003,16.348,50,135.59212756319295,38.464863329235435,81.39765199071213,472.8766283612834,391.4789763705713,-1.3855452040318197,0.5567136725935009,60.728440314965795,9.885148020095713,41.84516043565298,0.026294983240519224,0.09988727769297422,8.612049918818938,2156.20383909062,4065.5271526418787,0.1765686154598826,0.04000063240528107,0.029283909127116203,1.48,3.0,0.49333333333333335,14.86800000000007,3.0584781012967817,3.3629270917406355,ok
1003_t0024_s001,1003,0.22,1,,,,,,,,,,,,,,,,,,,,,,,,,too_short
1003_t0024_s002,1003,0.908,4,139.09758566899197,11.934903756911968,125.99128156862928,164.7902480031913,38.79896643456202,54.294098635827204,0.2988505747126437,68.19304740211238,2.2354109499215054,10.761603335833719,0.009138076558011472,0.0918392004883631,-1.17679154722431,2675.863673715367,4833.7823275862065,0.25754310344827586,0.05304613709449768,0.008604941889643669,0.0,0.0,0.0,0.9080000000000155,4.40528634361226,4.40528634361226,ok
1003_t0025_s001,1003,4.382,16,110.51143964135932,13.00564590254137,84.61129413899812,149.1814228302835,64.57012869128539,-5.169875290389765,0.535632183908046,67.85302170130404,6.1416178058221265,35.76259049698651,0.015135679007101808,0.09341757235906797,2.258174380168749,2454.724562633364,4371.179288321168,0.23384394958941607,0.062249600887298584,0.03033183328807354,0.0,0.0,0.0,4.382000000000062,3.651300775901363,3.651300775901363,ok
1003_t0025_s002,1003,1.761,6,104.59540558932949,11.531093371386559,85.10875551703352,135.62267421142627,50.51391869439276,-1.993370974025944,0.6589595375722543,64.98298474643553,5.214011456898847,25.557027787601427,0.01802421450483092,0.10482832769214055,6.988439970932497,2627.6711341648765,4513.671875,0.2431640625,0.042770080268383026,0.017034241929650307,0.0,0.0,0.0,1.7609999999999673,3.407155025553726,3.407155025553726,ok
1003_t0025_s003,1003,8.263,31,111.50985715135648,33.70278445361844,75.4147003337481,322.14958159190337,246.73488125815527,0.11630447004398012,0.5443499392466585,63.962111602560206,8.237976134589204,36.054539942802045,0.026412283767780067,0.11085253353626759,4.614891993959752,2282.758284686645,4298.86583011583,0.19932998009169883,0.0484185554087162,0.03489340841770172,0.0,0.0,0.0,8.263000000000034,3.7516640445358678,3.7516640445358678,ok
1003_t0025_s004,1003,6.523,18,129.06416211769806,24.16952505892556,79.3816923284365,220.4273038246881,141.04561149625158,-0.9393200434877292,0.4268104776579353,67.4827589201916,9.079454206585766,39.92769953298566,0.01837138298252183,0.08797006571657234,2.5085931614941073,2462.8004042728858,4387.254901960784,0.2326372931985294,0.07152973860502243,0.03962131217122078,0.4399999999999995,1.0,0.4399999999999995,6.083000000000025,2.7594665031427152,2.9590662502054785,ok
1003_t0025_s005,1003,10.582,36,127.83718299336404,31.978760547095913,75.29918013224236,223.91775054710075,148.6185704148584,-1.31041588538621,0.6255924170616114,61.42773953343279,9.932865149223714,39.52854071580303,0.02443925934390851,0.10325727105218704,7.311800583900146,2258.495602003853,4260.9752643504535,0.18601302870090636,0.03892539069056511,0.019810747355222702,0.9999999999999996,2.0,0.4999999999999998,9.581999999999994,3.402003402003404,3.7570444583594265,ok
1003_t0025_s006,1003,2.104,10,136.2345052890487,36.81566621828031,77.40858632065088,242.18995135705606,164.7813650364052,9.54611986800105,0.4492753623188406,68.04890511703805,5.986893195213455,27.316627077577557,0.029646113015447555,0.11447327704131718,2.879859594010217,2332.900928640009,4417.96875,0.19494258996212122,0.0637459084391594,0.024670353159308434,0.0,0.0,0.0,2.104000000000042,4.752851711026522,4.752851711026522,ok
1003_t0025_s007,1003,5.023,17,130.96658475708736,26.71928186883675,75.33470631426538,192.87708836339084,117.54238204912546,-10.2768963909974,0.5430861723446894,67.46151514709874,6.170023553434595,31.754312522142385,0.019632114537817765,0.09778030207675212,3.7005031138887285,2487.276180027665,4291.600318471337,0.23985805632961785,0.060536324977874756,0.027064183726906776,0.0,0.0,0.0,5.023000000000025,3.384431614572948,3.384431614572948,ok
