sentence_id,debate_audio_id,n_syllables,syllable_rate_per_sec,articulation_rate_syll_per_sec,egemaps_F0semitoneFrom27.5Hz_sma3nz_amean,egemaps_F0semitoneFrom27.5Hz_sma3nz_stddevNorm,egemaps_F0semitoneFrom27.5Hz_sma3nz_percentile20.0,egemaps_F0semitoneFrom27.5Hz_sma3nz_percentile50.0,egemaps_F0semitoneFrom27.5Hz_sma3nz_percentile80.0,egemaps_F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,egemaps_F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,egemaps_F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,egemaps_F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,egemaps_F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,egemaps_loudness_sma3_amean,egemaps_loudness_sma3_stddevNorm,egemaps_loudness_sma3_percentile20.0,egemaps_loudness_sma3_percentile50.0,egemaps_loudness_sma3_percentile80.0,egemaps_loudness_sma3_pctlrange0-2,egemaps_loudness_sma3_meanRisingSlope,egemaps_loudness_sma3_stddevRisingSlope,egemaps_loudness_sma3_meanFallingSlope,egemaps_loudness_sma3_stddevFallingSlope,egemaps_spectralFlux_sma3_amean,egemaps_spectralFlux_sma3_stddevNorm,egemaps_mfcc1_sma3_amean,egemaps_mfcc1_sma3_stddevNorm,egemaps_mfcc2_sma3_amean,egemaps_mfcc2_sma3_stddevNorm,egemaps_mfcc3_sma3_amean,egemaps_mfcc3_sma3_stddevNorm,egemaps_mfcc4_sma3_amean,egemaps_mfcc4_sma3_stddevNorm,egemaps_jitterLocal_sma3nz_amean,egemaps_jitterLocal_sma3nz_stddevNorm,egemaps_shimmerLocaldB_sma3nz_amean,egemaps_shimmerLocaldB_sma3nz_stddevNorm,egemaps_HNRdBACF_sma3nz_amean,egemaps_HNRdBACF_sma3nz_stddevNorm,egemaps_logRelF0-H1-H2_sma3nz_amean,egemaps_logRelF0-H1-H2_sma3nz_stddevNorm,egemaps_logRelF0-H1-A3_sma3nz_amean,egemaps_logRelF0-H1-A3_sma3nz_stddevNorm,egemaps_F1frequency_sma3nz_amean,egemaps_F1frequency_sma3nz_stddevNorm,egemaps_F1bandwidth_sma3nz_amean,egemaps_F1bandwidth_sma3nz_stddevNorm,egemaps_F1amplitudeLogRelF0_sma3nz_amean,egemaps_F1amplitudeLogRelF0_sma3nz_stddevNorm,egemaps_F2frequency_sma3nz_amean,egemaps_F2frequency_sma3nz_stddevNorm,egemaps_F2bandwidth_sma3nz_amean,egemaps_F2bandwidth_sma3nz_stddevNorm,egemaps_F2amplitudeLogRelF0_sma3nz_amean,egemaps_F2amplitudeLogRelF0_sma3nz_stddevNorm,egemaps_F3frequency_sma3nz_amean,egemaps_F3frequency_sma3nz_stddevNorm,egemaps_F3bandwidth_sma3nz_amean,egemaps_F3bandwidth_sma3nz_stddevNorm,egemaps_F3amplitudeLogRelF0_sma3nz_amean,egemaps_F3amplitudeLogRelF0_sma3nz_stddevNorm,egemaps_alphaRatioV_sma3nz_amean,egemaps_alphaRatioV_sma3nz_stddevNorm,egemaps_hammarbergIndexV_sma3nz_amean,egemaps_hammarbergIndexV_sma3nz_stddevNorm,egemaps_slopeV0-500_sma3nz_amean,egemaps_slopeV0-500_sma3nz_stddevNorm,egemaps_slopeV500-1500_sma3nz_amean,egemaps_slopeV500-1500_sma3nz_stddevNorm,egemaps_spectralFluxV_sma3nz_amean,egemaps_spectralFluxV_sma3nz_stddevNorm,egemaps_mfcc1V_sma3nz_amean,egemaps_mfcc1V_sma3nz_stddevNorm,egemaps_mfcc2V_sma3nz_amean,egemaps_mfcc2V_sma3nz_stddevNorm,egemaps_mfcc3V_sma3nz_amean,egemaps_mfcc3V_sma3nz_stddevNorm,egemaps_mfcc4V_sma3nz_amean,egemaps_mfcc4V_sma3nz_stddevNorm,egemaps_alphaRatioUV_sma3nz_amean,egemaps_hammarbergIndexUV_sma3nz_amean,egemaps_slopeUV0-500_sma3nz_amean,egemaps_slopeUV500-1500_sma3nz_amean,egemaps_spectralFluxUV_sma3nz_amean,egemaps_loudnessPeaksPerSec,egemaps_VoicedSegmentsPerSec,egemaps_MeanVoicedSegmentLengthSec,egemaps_StddevVoicedSegmentLengthSec,egemaps_MeanUnvoicedSegmentLength,egemaps_StddevUnvoicedSegmentLength,egemaps_equivalentSoundLevel_dBp,feature_status
1003_t0003_s001,1003,5,6.756756756756757,6.756756756756803,28.67916488647461,0.0493280254304409,27.12238121032715,29.073883056640625,29.8453311920166,2.722949981689453,22.04351806640625,12.219076156616211,12.349592208862305,1.379765510559082,1.1274696588516235,0.3284457325935364,0.8264960646629333,1.1189545392990112,1.4438996315002441,0.6174035668373108,9.883881568908691,1.912140130996704,9.3241548538208,8.382638931274414,0.36118170619010925,0.4341943860054016,21.91803550720215,0.217032328248024,-17.177047729492188,-0.39181727170944214,9.643919944763184,1.0218082666397095,-19.99498176574707,-0.628641664981842,0.014067398384213448,1.7903879880905151,1.1072359085083008,0.9922069907188416,4.04146671295166,0.6441464424133301,1.493057370185852,2.1294071674346924,10.298917770385742,0.6333557963371277,900.5281372070312,0.2255384624004364,1333.9693603515625,0.5514594912528992,-17.642745971679688,-3.0590975284576416,1901.2554931640625,0.1300242692232132,1007.7147827148438,0.25052231550216675,-19.843528747558594,-2.648071527481079,2882.361572265625,0.07934112846851349,919.1286010742188,0.421850323677063,-22.946929931640625,-2.235405921936035,-2.459744453430176,-1.4831461906433105,11.76125431060791,0.4075946509838104,0.06179872900247574,0.1828966587781906,-0.007303137332201004,-2.2979776859283447,0.34749090671539307,0.4307059943675995,22.26112174987793,0.2100864052772522,-16.99062156677246,-0.42021238803863525,8.02005672454834,1.1792891025543213,-20.93024444580078,-0.6348328590393066,-2.5345892906188965,7.607250213623047,0.05813468247652054,-0.009110973216593266,0.5002509951591492,5.479452133178711,4.411764621734619,0.19333334267139435,0.08498365432024002,0.02499999850988388,0.004999999888241291,-23.70458221435547,ok
1003_t0003_s002,1003,20,5.844535359438924,6.531678641410848,25.145151138305664,0.111641064286232,23.063690185546875,24.515335083007812,27.209409713745117,4.145719528198242,78.8382339477539,64.70520782470703,69.88400268554688,118.81981658935547,0.6435588598251343,0.5218042731285095,0.3381153643131256,0.5910437107086182,0.9203062057495117,0.5821908712387085,6.679230213165283,2.042410373687744,7.120185852050781,4.205392360687256,0.16791923344135284,0.6552014946937561,17.393835067749023,0.561244785785675,-5.510827541351318,-1.5966483354568481,13.764493942260742,0.7430854439735413,-14.14521598815918,-1.1291329860687256,0.014528321102261543,1.615061640739441,1.1885294914245605,0.7744840383529663,3.5381834506988525,0.5887137055397034,0.7185439467430115,5.17193603515625,13.103314399719238,0.5454063415527344,823.4190673828125,0.30768489837646484,1158.04638671875,0.25334328413009644,-82.14366912841797,-1.1760510206222534,1844.4788818359375,0.16429394483566284,952.4954833984375,0.31621915102005005,-81.67924499511719,-1.1497228145599365,2800.63720703125,0.09757525473833084,865.8258666992188,0.3636031448841095,-82.88104248046875,-1.1197724342346191,-5.858649730682373,-0.7268578410148621,13.260887145996094,0.4203658103942871,0.059888798743486404,0.23974324762821198,-0.009912376292049885,-1.7131654024124146,0.1960354447364807,0.4489230513572693,22.805973052978516,0.2753934860229492,-8.477202415466309,-0.9632255434989929,13.794787406921387,0.7803985476493835,-18.2547550201416,-0.9546145796775818,-2.8945438861846924,9.257792472839355,0.044085316359996796,0.007276891730725765,0.1313658207654953,4.398827075958252,2.9761905670166016,0.1889999955892563,0.11388150602579117,0.12699998915195465,0.10918332636356354,-28.945781707763672,ok
1003_t0003_s003,1003,34,5.4443554843875095,6.176203451407822,26.404069900512695,0.10808054357767105,24.568782806396484,25.8836612701416,28.78620719909668,4.217424392700195,319.7677917480469,460.8027038574219,22.265249252319336,34.987850189208984,0.6332581639289856,0.6332897543907166,0.23634427785873413,0.549092710018158,0.9631068706512451,0.726762592792511,8.649666786193848,3.4943645000457764,5.683807373046875,3.5172784328460693,0.188021719455719,0.8365971446037292,10.924938201904297,1.284288763999939,-4.745657920837402,-1.9914755821228027,13.900595664978027,1.0355032682418823,-10.705913543701172,-1.0610761642456055,0.016564249992370605,1.5135655403137207,1.0893735885620117,0.7294389009475708,3.2982537746429443,0.7316621541976929,0.5376462340354919,8.465649604797363,14.086984634399414,0.47125595808029175,885.2048950195312,0.26997411251068115,1131.13232421875,0.2900089621543884,-107.6041259765625,-0.9087876081466675,1867.94482421875,0.1425221860408783,1003.9088745117188,0.34875714778900146,-107.75189208984375,-0.8896772265434265,2873.6630859375,0.08469167351722717,783.038330078125,0.41047194600105286,-109.0362777709961,-0.8671404719352722,-3.6503310203552246,-1.1443116664886475,13.607401847839355,0.4187585711479187,0.06538090109825134,0.2514636218547821,-0.0005428196163848042,-23.70879554748535,0.2656787037849426,0.5818332433700562,20.221221923828125,0.35415664315223694,-9.741524696350098,-0.9299130439758301,11.436853408813477,1.4769325256347656,-14.430084228515625,-0.7452726364135742,2.1082491874694824,4.597589492797852,0.0413600318133831,0.013898584060370922,0.11926986277103424,4.01284122467041,2.5889968872070312,0.1693750023841858,0.1322624683380127,0.22499999403953552,0.23945622146129608,-28.124713897705078,ok
1003_t0003_s004,1003,7,5.982905982905983,5.982905982905974,33.60993576049805,0.39288192987442017,23.983970642089844,25.930532455444336,42.351287841796875,18.36731719970703,883.6317749023438,1162.300048828125,178.3351287841797,144.372314453125,1.0648934841156006,0.4331144094467163,0.6869691014289856,0.9156879186630249,1.4942866563796997,0.8073175549507141,13.704752922058105,3.9397902488708496,5.40195894241333,5.540413856506348,0.41868674755096436,0.73422771692276,5.943212509155273,2.67191481590271,-6.2763261795043945,-1.5963705778121948,16.41262435913086,0.4352700114250183,-26.01406478881836,-0.5091170072555542,0.03017047606408596,1.5885508060455322,1.0830211639404297,0.54624342918396,1.7523479461669922,1.3035712242126465,2.126100778579712,4.339582920074463,2.0811407566070557,7.5889997482299805,886.4986572265625,0.25529760122299194,1077.9786376953125,0.2731761634349823,-59.56404495239258,-1.4687870740890503,1954.17529296875,0.13592977821826935,934.6317749023438,0.40549060702323914,-51.0521354675293,-1.5258970260620117,2891.307861328125,0.087551549077034,926.9954833984375,0.3851628601551056,-44.765445709228516,-1.8000247478485107,2.7116940021514893,4.084811210632324,1.4961203336715698,8.30076789855957,0.060050107538700104,0.3379892408847809,-0.005863604601472616,-2.3546416759490967,0.43053895235061646,0.6994215846061707,6.065625190734863,2.6904029846191406,-5.401974201202393,-1.894848108291626,15.367766380310059,0.42757731676101685,-29.553186416625977,-0.31940916180610657,2.9490442276000977,2.3982181549072266,0.05555935949087143,0.002605995861813426,0.4289206266403198,5.1724138259887695,5.454545497894287,0.12666666507720947,0.12631528079509735,0.041999995708465576,0.019390719011425972,-23.570138931274414,ok
1003_t0003_s005,1003,51,5.3996823716251985,5.805350028457601,26.143871307373047,0.18169866502285004,23.632301330566406,25.284835815429688,27.58621597290039,3.9539146423339844,78.72600555419922,71.12299346923828,152.45851135253906,261.1591491699219,0.5496581196784973,0.5590125322341919,0.2715737223625183,0.49244579672813416,0.8417432308197021,0.5701695084571838,6.942843437194824,3.970628499984741,6.330528259277344,5.055816650390625,0.14834770560264587,0.8765125274658203,13.101359367370605,0.903884768486023,-5.697148323059082,-1.5906853675842285,14.516586303710938,1.0042293071746826,-12.42885684967041,-0.9826608896255493,0.015671569854021072,1.4508657455444336,1.1299058198928833,0.6731125712394714,3.3182260990142822,0.7032769322395325,0.46655577421188354,9.571024894714355,11.858202934265137,0.6368272304534912,812.7386474609375,0.33362051844596863,1147.66796875,0.261366605758667,-97.5645523071289,-1.0057041645050049,1812.8719482421875,0.15465949475765228,949.4798583984375,0.37504109740257263,-96.87828063964844,-0.9902703166007996,2797.3291015625,0.10081209987401962,780.3964233398438,0.3487100303173065,-97.62855529785156,-0.974125862121582,-4.3078508377075195,-1.2145171165466309,12.291838645935059,0.5455189347267151,0.06229178234934807,0.25307497382164,-0.004988455213606358,-3.1873655319213867,0.19080449640750885,0.6405202746391296,19.72210693359375,0.3835766613483429,-8.514204978942871,-1.1256916522979736,14.742056846618652,1.1360021829605103,-14.032465934753418,-0.9926133155822754,-0.27885764837265015,7.047597885131836,0.04654654487967491,0.005699079018086195,0.10485228896141052,3.6055145263671875,2.771854877471924,0.17653846740722656,0.14840024709701538,0.170400008559227,0.22284486889839172,-30.210437774658203,ok
1003_t0003_s006,1003,10,5.6785917092561045,5.678591709256027,30.81573486328125,0.26186734437942505,24.27655029296875,30.281763076782227,34.48854446411133,10.211994171142578,185.47314453125,114.55619049072266,51.69704818725586,56.34979248046875,0.7688312530517578,0.6053480505943298,0.4278186559677124,0.6133594512939453,1.0753854513168335,0.6475667953491211,8.7276029586792,5.210524559020996,7.069162368774414,4.659796714782715,0.2792699933052063,0.849689781665802,9.339818000793457,1.3489114046096802,-2.9876203536987305,-2.901777744293213,21.47239112854004,0.6673769950866699,-9.521806716918945,-0.8560160994529724,0.026752343401312828,1.4864128828048706,1.522078275680542,0.9963098764419556,3.173184633255005,0.7424449324607849,7.121835708618164,1.5487587451934814,13.982583045959473,1.001525640487671,886.0103149414062,0.2915894091129303,982.2169189453125,0.4290243983268738,-111.55155181884766,-0.8223513960838318,1949.4608154296875,0.1386420577764511,798.4226684570312,0.2276841402053833,-107.00358581542969,-0.8359194397926331,2901.04736328125,0.0832633525133133,878.8782958984375,0.465311735868454,-106.3392562866211,-0.8461887836456299,-5.222225189208984,-1.6231727600097656,12.467321395874023,0.8295850157737732,0.06822420656681061,0.1938570737838745,0.0022545827087014914,7.651697158813477,0.3072412312030792,0.6998321413993835,12.472737312316895,0.9635033011436462,-1.1827996969223022,-6.933191299438477,21.91312599182129,0.7333319783210754,-11.854641914367676,-0.6644014716148376,1.1364177465438843,6.842438697814941,0.06375166028738022,0.015004097484052181,0.2745233178138733,5.142857074737549,4.733727931976318,0.0912499949336052,0.05710462108254433,0.0877777710556984,0.04848315939307213,-25.740798950195312,ok
1003_t0003_s007,1003,19,6.329113924050634,6.3291139240506125,29.022056579589844,0.09895845502614975,26.662113189697266,28.711790084838867,30.763330459594727,4.101217269897461,89.36822509765625,111.25603485107422,27.271900177001953,12.77918529510498,0.8496072888374329,0.42993250489234924,0.514845609664917,0.7980455756187439,1.1868773698806763,0.6720317602157593,9.837047576904297,4.382605075836182,9.055026054382324,4.053124904632568,0.2716028392314911,0.5684653520584106,15.12048625946045,0.7247361540794373,-9.443927764892578,-0.9469426870346069,10.739006996154785,1.5137120485305786,-13.466724395751953,-0.9966344833374023,0.01450011134147644,1.6931771039962769,1.0520082712173462,0.753706693649292,3.741713047027588,0.6023312211036682,1.6606054306030273,3.241917610168457,12.317191123962402,0.7516636848449707,921.5978393554688,0.21367782354354858,1078.747314453125,0.37643617391586304,-56.34807205200195,-1.4902933835983276,1927.4273681640625,0.11396044492721558,949.1378784179688,0.33242905139923096,-57.062313079833984,-1.4392156600952148,2914.056884765625,0.07586652785539627,782.2433471679688,0.37654781341552734,-58.323001861572266,-1.4001080989837646,-4.06178617477417,-1.6586589813232422,11.736093521118164,0.6556334495544434,0.07037783414125443,0.18777814507484436,-0.005410733167082071,-3.4627716541290283,0.29737240076065063,0.5106204748153687,18.295494079589844,0.45726174116134644,-9.455862998962402,-1.0390225648880005,10.434321403503418,1.5992588996887207,-15.371221542358398,-0.9315956830978394,2.4614312648773193,7.0505876541137695,0.05544275417923927,0.01567964255809784,0.2073446661233902,5.685618877410889,3.7414968013763428,0.18272727727890015,0.16564424335956573,0.07000000029802322,0.042661454528570175,-26.27452850341797,ok
1003_t0003_s008,1003,45,4.942339373970346,5.4911531421598605,29.0073299407959,0.23636385798454285,25.366960525512695,27.233911514282227,29.39169692993164,4.024736404418945,316.29205322265625,642.6983032226562,118.24556732177734,95.77915954589844,0.6160513162612915,0.5746108293533325,0.27062883973121643,0.5815081000328064,0.9071230888366699,0.6364942789077759,8.115362167358398,4.245153427124023,6.399656295776367,4.242255687713623,0.1766929179430008,0.8195669651031494,8.947574615478516,1.4126946926116943,-3.1450889110565186,-3.1098525524139404,19.48591423034668,0.7089472413063049,-15.702054977416992,-0.8135578632354736,0.02948194369673729,1.8297837972640991,1.298191785812378,0.7189734578132629,2.7981042861938477,1.0189661979675293,0.5280445218086243,9.824236869812012,8.859017372131348,1.2802451848983765,902.7762451171875,0.2990407943725586,1014.8192138671875,0.3349415957927704,-96.39998626708984,-0.9823546409606934,1949.4844970703125,0.14447486400604248,915.610107421875,0.41146227717399597,-91.38399505615234,-1.0162538290023804,2883.1533203125,0.08763820677995682,872.989990234375,0.4714741110801697,-90.25543212890625,-1.040006399154663,-2.9697265625,-2.399811267852783,9.205361366271973,0.8707169890403748,0.06600996106863022,0.24151074886322021,-0.002247939584776759,-6.1971001625061035,0.21493811905384064,0.6285076141357422,13.05445671081543,0.8169828057289124,-4.988964557647705,-2.161137104034424,20.168500900268555,0.801594614982605,-17.170209884643555,-0.8043866157531738,1.3400468826293945,4.22720193862915,0.046245358884334564,0.0109205087646842,0.12909041345119476,4.29042911529541,3.539823055267334,0.14531250298023224,0.11129870265722275,0.12827585637569427,0.17238827049732208,-29.496143341064453,ok
1003_t0003_s009,1003,41,4.6569741026806,5.148166750376694,30.501142501831055,0.22815994918346405,26.983001708984375,28.783252716064453,31.272077560424805,4.28907585144043,164.51690673828125,112.60979461669922,122.98478698730469,86.9198989868164,0.6487225294113159,0.6136836409568787,0.3115491271018982,0.5796182751655579,0.9757742285728455,0.6642251014709473,9.157058715820312,5.245439529418945,8.309961318969727,4.705867767333984,0.20198455452919006,0.8543679714202881,10.483307838439941,1.278571367263794,-5.319769859313965,-1.8076202869415283,12.603307723999023,1.148971676826477,-15.474467277526855,-0.8958205580711365,0.028537705540657043,1.9534170627593994,1.2798696756362915,0.6690480709075928,3.2288808822631836,0.9848291873931885,1.7458277940750122,4.553825855255127,10.89399528503418,1.0656675100326538,960.2808227539062,0.20150357484817505,1009.3207397460938,0.3186191916465759,-89.46247863769531,-1.051553726196289,1981.656005859375,0.11764281243085861,966.127197265625,0.3741896450519562,-87.14071655273438,-1.0512971878051758,2948.543701171875,0.06929495185613632,810.0980834960938,0.3807287812232971,-86.912353515625,-1.0548462867736816,-3.1974575519561768,-2.332968235015869,11.504608154296875,0.8153296709060669,0.06613299250602722,0.2550225555896759,-0.00034394062822684646,-48.10954666137695,0.24164310097694397,0.7152750492095947,15.395575523376465,0.6910749673843384,-7.031295299530029,-1.506105899810791,10.940927505493164,1.4532525539398193,-17.94633674621582,-0.7943015098571777,1.9473934173583984,4.737756729125977,0.04248315468430519,0.011867068707942963,0.15165846049785614,4.436860084533691,3.7757437229156494,0.14212121069431305,0.10704736411571503,0.1240740716457367,0.2248663604259491,-28.11656379699707,ok
1003_t0003_s010,1003,32,4.9984379881287095,5.75332614167567,28.38332748413086,0.2181691825389862,25.744672775268555,27.535696029663086,29.032100677490234,3.2874279022216797,778.7825927734375,1251.7191162109375,57.052467346191406,56.50482177734375,0.5254181623458862,0.5927796363830566,0.21757206320762634,0.4849804937839508,0.8185169696807861,0.6009448766708374,7.196316242218018,3.4838786125183105,5.739573955535889,3.480191469192505,0.1390046775341034,0.8592445254325867,8.436356544494629,1.5487921237945557,-3.8099801540374756,-2.107186794281006,14.139815330505371,0.8278416395187378,-18.030841827392578,-0.8874035477638245,0.016167720779776573,1.1500409841537476,1.0274837017059326,0.7156428694725037,3.7583372592926025,0.7433608770370483,-1.4204879999160767,-2.985154628753662,10.004992485046387,1.0026463270187378,880.17919921875,0.24611502885818481,1089.9542236328125,0.30816850066185,-108.66688537597656,-0.8872705698013306,1916.45068359375,0.12575238943099976,882.1898193359375,0.4495057761669159,-108.35411071777344,-0.8680276870727539,2877.23388671875,0.07908976078033447,858.6611938476562,0.42152804136276245,-106.81449127197266,-0.8919605016708374,-3.540519952774048,-2.1417031288146973,9.048310279846191,0.9511346817016602,0.06885030120611191,0.23645201325416565,-0.009694683365523815,-1.959169626235962,0.18189077079296112,0.5988084673881531,15.330804824829102,0.7338482737541199,-4.3099365234375,-2.1385228633880615,16.200855255126953,0.8141559958457947,-23.198123931884766,-0.7986466288566589,3.0362346172332764,2.988708734512329,0.04001069441437721,0.014093171805143356,0.09958551824092865,4.2253522872924805,2.685624122619629,0.16588234901428223,0.13168853521347046,0.19874998927116394,0.22132766246795654,-31.14388084411621,ok
1003_t0003_s011,1003,19,5.754088431253786,5.7540884312537495,29.348047256469727,0.21972523629665375,24.992258071899414,28.564388275146484,30.978073120117188,5.985815048217773,127.23596954345703,137.68661499023438,295.2674865722656,255.3035430908203,0.7349020838737488,0.5053150653839111,0.40156790614128113,0.6287782788276672,1.0767691135406494,0.6752011775970459,8.32872200012207,4.438187599182129,6.1745076179504395,4.37489128112793,0.2108161300420761,0.720812976360321,10.839635848999023,0.9859321117401123,-4.286542892456055,-1.965702772140503,15.670784950256348,0.8030735850334167,-16.646011352539062,-1.0468894243240356,0.016327114775776863,1.1627357006072998,1.0384670495986938,0.6674869656562805,3.722182512283325,0.6875886917114258,-1.1958156824111938,-5.154022216796875,11.406798362731934,0.8674653172492981,941.4166259765625,0.23396308720111847,982.041748046875,0.3005455434322357,-73.71891784667969,-1.2471688985824585,1981.6361083984375,0.1118498295545578,983.2568969726562,0.5031248331069946,-74.81151580810547,-1.172072410583496,2905.542236328125,0.07428831607103348,812.424072265625,0.31439048051834106,-74.00127410888672,-1.1906732320785522,-3.9856603145599365,-1.4668145179748535,10.734277725219727,0.6859424114227295,0.07241646945476532,0.2489372342824936,-0.005216616205871105,-3.564567804336548,0.23259636759757996,0.6383918523788452,13.997445106506348,0.5828008651733398,-4.655196666717529,-1.9396347999572754,14.210230827331543,0.9524974822998047,-18.845312118530273,-0.9529345631599426,1.2669118642807007,5.129339694976807,0.047180190682411194,0.005347400438040495,0.18127861618995667,4.863222122192383,4.334365367889404,0.1371428519487381,0.1355111300945282,0.08583332598209381,0.07250957190990448,-27.930397033691406,ok
1003_t0003_s012,1003,27,7.983441750443524,7.983441750443513,29.248077392578125,0.1870184987783432,26.24687385559082,27.670663833618164,31.276233673095703,5.029359817504883,55.4395751953125,45.609439849853516,66.01471710205078,57.06090545654297,0.6999532580375671,0.44264426827430725,0.41476166248321533,0.6666104793548584,0.9498692154884338,0.5351075530052185,9.862143516540527,4.444852352142334,8.388161659240723,4.869684219360352,0.20981696248054504,0.6440820097923279,9.200839042663574,1.3703912496566772,-4.761582851409912,-2.047107696533203,16.436960220336914,0.8913013935089111,-18.006929397583008,-0.7200637459754944,0.021256551146507263,1.2704927921295166,1.3546640872955322,0.751948893070221,2.7116191387176514,0.8120115995407104,-0.7227053046226501,-6.08835506439209,10.021404266357422,0.8087393641471863,891.1455688476562,0.2963893413543701,1027.180908203125,0.27796056866645813,-75.52184295654297,-1.173453688621521,1927.5731201171875,0.14599192142486572,974.24365234375,0.3866007626056671,-72.46331024169922,-1.1919125318527222,2859.737060546875,0.08736413717269897,850.3843383789062,0.3775489330291748,-71.72483825683594,-1.2131329774856567,-2.6889679431915283,-2.2082321643829346,8.923701286315918,0.7230137586593628,0.06733748316764832,0.21438923478126526,-0.003713978687301278,-4.257936477661133,0.22930914163589478,0.5929246544837952,13.574271202087402,0.6794509291648865,-6.445035934448242,-1.5426703691482544,16.175973892211914,1.0051826238632202,-19.19283103942871,-0.7240101099014282,2.810584545135498,2.9702138900756836,0.04741228371858597,0.010739067569375038,0.1808611899614334,5.934718132019043,4.518072605133057,0.13333332538604736,0.08537498116493225,0.07538461685180664,0.048455432057380676,-28.98014259338379,ok
1003_t0003_s013,1003,9,4.052228725799189,4.052228725799183,33.7681999206543,0.32299181818962097,26.287874221801758,29.330963134765625,41.401222229003906,15.113348007202148,654.6276245117188,994.6112060546875,256.47100830078125,46.57157897949219,0.6695274114608765,0.5039071440696716,0.3113299310207367,0.6441472172737122,0.9788815379142761,0.6675516366958618,7.999663829803467,3.0959701538085938,7.322170257568359,4.095194339752197,0.20018228888511658,0.7558690309524536,1.4779841899871826,10.33141040802002,-5.010087490081787,-1.6128448247909546,18.82040023803711,0.47855913639068604,-17.149869918823242,-0.7299148440361023,0.03213841840624809,1.335900068283081,1.239608883857727,0.7333248257637024,1.8159524202346802,1.3793275356292725,1.8187341690063477,4.416598796844482,5.260647296905518,2.168510913848877,950.3363647460938,0.2499498873949051,958.5120239257812,0.2459847778081894,-113.0059814453125,-0.8246569037437439,1983.01806640625,0.13348600268363953,915.6414794921875,0.3569308817386627,-106.47268676757812,-0.8786266446113586,2925.94580078125,0.08175799250602722,833.1511840820312,0.4200688302516937,-104.7213363647461,-0.8996685147285461,0.20083394646644592,40.46208572387695,5.691564083099365,1.6959327459335327,0.059264976531267166,0.3488110303878784,-0.0035667894408106804,-3.679471492767334,0.24839134514331818,0.6157017350196838,8.646520614624023,1.5453258752822876,-7.918887615203857,-1.2100005149841309,17.260013580322266,0.578340470790863,-19.021137237548828,-0.6507575511932373,6.751564025878906,-1.043898344039917,0.04135219752788544,0.009792525321245193,0.16400647163391113,4.524886608123779,3.7037038803100586,0.11874999850988388,0.07959859818220139,0.1155555471777916,0.08247707784175873,-29.47366714477539,ok
1003_t0003_s014,1003,43,6.0131450146832615,6.728211547488645,28.027082443237305,0.1573917418718338,25.207843780517578,27.2071475982666,29.819164276123047,4.611320495605469,569.3635864257812,1068.36962890625,65.87525177001953,100.46448516845703,0.5812178254127502,0.6190301775932312,0.253138929605484,0.5272110104560852,0.8627997636795044,0.6096608638763428,8.445283889770508,4.714886665344238,7.885262489318848,4.015152454376221,0.16935408115386963,0.8415673971176147,9.191778182983398,1.227134346961975,-5.043516635894775,-1.718186855316162,20.060277938842773,0.6342995762825012,-10.676544189453125,-1.1826666593551636,0.018906302750110626,1.056009292602539,1.2809407711029053,0.5913834571838379,2.8747849464416504,0.7291595935821533,0.8544392585754395,6.654621124267578,10.260686874389648,0.8030380010604858,926.4296264648438,0.2691837549209595,1066.4256591796875,0.3160337507724762,-103.92506408691406,-0.9112594723701477,1930.2276611328125,0.13266882300376892,1010.6033325195312,0.45850589871406555,-100.71101379394531,-0.9400217533111572,2874.228515625,0.0844406932592392,839.598876953125,0.3764573037624359,-100.77397918701172,-0.9386788010597229,-3.2608754634857178,-1.6376612186431885,9.671246528625488,0.6834319829940796,0.06397710740566254,0.23543067276477814,-0.004845158662647009,-2.707676649093628,0.23450671136379242,0.6058809757232666,14.749364852905273,0.5679063200950623,-8.34508228302002,-1.1295415163040161,19.824111938476562,0.7246657013893127,-15.361113548278809,-0.9009142518043518,0.5807848572731018,5.171589374542236,0.03958140313625336,0.009310252964496613,0.10644033551216125,4.901960849761963,3.102962017059326,0.15136364102363586,0.14162355661392212,0.1639999896287918,0.18807975947856903,-30.021347045898438,ok
