sentence_id,debate_audio_id,duration_sec,n_words,f0_mean,f0_std,f0_min,f0_max,f0_range,f0_slope_hz_per_s,voiced_frac,intensity_mean_db,intensity_std_db,intensity_range_db,jitter_local,shimmer_local,hnr_mean_db,spectral_centroid_mean,spectral_rolloff_mean,zero_crossing_rate_mean,rms_mean,rms_std,total_pause_sec,n_pauses,mean_pause_sec,speech_duration_sec,speech_rate_wps,articulation_rate_wps,feature_status
1013_t0148_s001,1013,0.614,3,110.0087841556048,12.547943209000213,76.04702298496083,146.0040776137502,69.95705462878938,43.635728389278725,0.8275862068965517,63.33244947270072,6.174720130774059,22.05369545030746,0.04434072832102217,0.11896311001393994,8.745687066429928,946.5871952182163,1680.078125,0.05810546875,0.034683823585510254,0.013539554551243782,0.0,0.0,0.0,0.6140000000000327,4.885993485341759,4.885993485341759,ok
1013_t0149_s001,1013,6.219,24,104.07732321229194,57.84126053283891,75.21647879715772,476.5975681689102,401.38108937175247,-4.549338596590035,0.7216828478964401,62.81574662043587,6.793652841077689,30.40077247554791,0.028340805804335765,0.12596238412684865,8.271467749664012,1308.4249738279336,2563.4615384615386,0.0873222155448718,0.03881533071398735,0.022541595622897148,0.0,0.0,0.0,6.219000000000051,3.8591413410515845,3.8591413410515845,ok
1013_t0149_s002,1013,6.543,22,104.42875404768243,53.02280988360663,75.48927398904904,488.4954978762198,413.0062238871708,4.014314573132014,0.5929339477726574,61.84840993287082,7.678868767805228,35.43295151212477,0.03140069709348794,0.12207912266787246,8.163225002235208,1234.2406346655066,2356.8216463414633,0.08425590701219512,0.03741927444934845,0.021837182343006134,0.0,0.0,0.0,6.54300000000012,3.3623720006112787,3.3623720006112787,ok
1013_t0149_s003,1013,2.801,9,103.12742569151261,37.83598007199974,75.23392993972396,294.07999391472265,218.84606397499869,2.2267386965289555,0.7111913357400722,64.01780415740893,6.655430039117726,24.930848502618133,0.029407153253497756,0.12347626399986993,7.704212842900269,1200.2419673863003,2243.963068181818,0.08476673473011363,0.044569965451955795,0.022141318768262863,0.0,0.0,0.0,2.800999999999931,3.2131381649411717,3.2131381649411717,ok
1013_t0149_s004,1013,2.282,7,100.76628869391818,12.207151248985939,74.9484905708767,125.28488043249237,50.33638986161567,-5.878024670689562,0.6533333333333333,64.73482207227428,7.026774769302772,25.085565210018117,0.03109161043304922,0.10696641789444478,7.756372967498892,1178.9733010536827,1936.5234375,0.09686957465277778,0.04835185781121254,0.03100900538265705,0.0,0.0,0.0,2.281999999999698,3.067484662577093,3.067484662577093,ok
1013_t0149_s005,1013,9.845,27,102.0973921741091,39.33364883140306,75.23781175595352,319.3607212682102,244.1229095122567,-1.1873486935351887,0.6952089704383282,62.49028323098642,7.853766261716348,35.41065858764285,0.0280041796862613,0.12503077400939003,8.41857590649757,1194.588197736051,2323.8636363636365,0.07845791903409091,0.03962939232587814,0.02257724292576313,0.16000000000000014,1.0,0.16000000000000014,9.6849999999998,2.7425088877603403,2.7878162106350604,ok
1013_t0149_s006,1013,15.22,40,109.88101626639342,45.92097044909243,75.03658861983016,487.38182017270793,412.34523155287775,1.914759035580923,0.6510862409479921,61.394148274893624,8.675044935738727,38.26603438803617,0.03219501652329633,0.12935943406176395,8.65841322591277,1177.3799998397908,2356.6340598739494,0.07088900013130252,0.038285255432128906,0.025532765313982964,0.3200000000000004,2.0,0.1600000000000002,14.901000000000003,2.62794822941988,2.684383598416213,ok
1013_t0149_s007,1013,2.701,10,145.40757880622715,66.22535110102838,74.9722044728436,498.3476834810372,423.3754790081936,-9.928032076922626,0.7940074906367042,65.0783671274671,6.661737932870505,24.358086759435345,0.03465559562510627,0.1362619814999527,8.316479584734573,1095.480531776255,1928.5845588235295,0.07346047794117647,0.05058800056576729,0.026312971487641335,0.0,0.0,0.0,2.701000000000022,3.7023324694557274,3.7023324694557274,ok
1013_t0149_s008,1013,11.526,28,116.474388000382,46.141950353126646,75.18011421687373,488.75826120952644,413.5781469926527,0.8742725325085996,0.6048738033072236,62.22370470117467,8.582963445316595,35.61001099906542,0.02984317850785754,0.12279520282826091,9.119071109445896,1261.8021923303181,2390.322022160665,0.0856115283067867,0.042411137372255325,0.028152866289019585,0.23999999999999844,1.0,0.23999999999999844,11.285999999999841,2.4292903001909067,2.480949849370937,ok
1013_t0149_s009,1013,6.146,16,116.20234985650985,47.610336586376604,75.54434000646143,325.0911389948616,249.54679898840016,5.072815571400191,0.5613747954173486,60.278270115628196,8.433006971545566,32.92344289295339,0.030770337983001085,0.1354023467142511,8.45188046414952,1227.4984860958386,2451.181994818653,0.07486388843911918,0.03274784982204437,0.021640673279762268,0.0,0.0,0.0,6.1460000000001855,2.603319232020748,2.603319232020748,ok
1013_t0149_s010,1013,1.902,7,133.2998727997052,67.1958942430077,75.73286509277662,348.2577465350158,272.52488144223923,-14.82048450585121,0.6951871657754011,68.0348527108159,5.919666459846709,22.54166064034245,0.0381876589423919,0.13832811196253025,6.209360131234377,1106.3900496500573,2047.1354166666667,0.07698567708333333,0.06567351520061493,0.021852144971489906,0.0,0.0,0.0,1.9020000000000437,3.680336487907381,3.680336487907381,ok
1013_t0149_s011,1013,3.463,10,119.4769323561293,59.786704152110815,75.52193812945399,339.0155485097426,263.4936103802886,9.444573747702027,0.641399416909621,62.6158036683189,8.997391797303603,32.44793084694401,0.03164420785621253,0.14842797350921585,7.609672048841308,1246.9632662839583,2419.294724770642,0.07938378010321101,0.04285798966884613,0.0252660121768713,0.33999999999999997,1.0,0.33999999999999997,3.123000000000193,2.8876696505918114,3.2020493115592004,ok
1013_t0149_s012,1013,3.556,14,103.97485122457059,24.908126708079433,74.96540582263745,269.2059643767492,194.24055855411174,-0.37671595834164656,0.5596590909090909,60.433250289758405,11.760037032211525,37.59284587904097,0.03756838028040605,0.12518812426248077,7.127598045669364,1320.428898211219,2809.2215401785716,0.08127267020089286,0.04227837547659874,0.032376643270254135,0.79,1.0,0.79,2.76600000000004,3.9370078740157037,5.061460592913882,ok
